#FORMAT      : EMSA/MAS Spectral Data File
#VERSION     : 1.0
#TITLE       : Spectrum 7
#DATE        : 07-APR-2022
#TIME        : 17:04
#OWNER       : 
#NPOINTS     : 1024.0
#NCOLUMNS    : 1.0
#XUNITS      : keV
#YUNITS      : counts
#DATATYPE    : XY
#XPERCHAN    : 0.01
#OFFSET      : -0.1
#SIGNALTYPE  : EDS
#CHOFFSET    : 10.0
#LIVETIME    : 115.211303711
#REALTIME    : 123.48550415
#BEAMKV      : 10.0
#MAGCAM      : 1700.0
#XTILTSTGE   : 0.0
#AZIMANGLE   : 0.0
#ELEVANGLE   : 29.0
#XPOSITION mm: -5.2765
#YPOSITION mm: 4.4840
#ZPOSITION mm: 14.0000
##OXINSTPT   : 4
##OXINSTSTROB: 48.45
##OXINSTELEMS: 6,8,13,14,11,17,19,20,26
##OXINSTLABEL: 6, 0.277, C
##OXINSTLABEL: 8, 0.525, O
##OXINSTLABEL: 13, 1.487, Al
##OXINSTLABEL: 14, 1.740, Si
##OXINSTLABEL: 11, 1.041, Na
##OXINSTLABEL: 17, 2.622, Cl
##OXINSTLABEL: 17, 2.816, Cl
##OXINSTLABEL: 17, 0.181, Cl
##OXINSTLABEL: 19, 3.314, K
##OXINSTLABEL: 19, 3.590, K
##OXINSTLABEL: 19, 0.260, K
##OXINSTLABEL: 20, 3.692, Ca
##OXINSTLABEL: 20, 4.013, Ca
##OXINSTLABEL: 20, 0.341, Ca
##OXINSTLABEL: 20, 0.303, Ca
##OXINSTLABEL: 26, 6.404, Fe
##OXINSTLABEL: 26, 7.058, Fe
##OXINSTLABEL: 26, 0.703, Fe
##OXINSTLABEL: 26, 0.615, Fe
#SPECTRUM    : Spectral Data Starts Here
-0.10000, 0.0
-0.09000, 0.0
-0.08000, 0.0
-0.07000, 0.0
-0.06000, 0.0
-0.05000, 1.0
-0.04000, 5.0
-0.03000, 18.0
-0.02000, 63.0
-0.01000, 186.0
0.00000, 526.0
0.01000, 1311.0
0.02000, 2654.0
0.03000, 4300.0
0.04000, 5638.0
0.05000, 5957.0
0.06000, 4953.0
0.07000, 3226.0
0.08000, 1758.0
0.09000, 846.0
0.10000, 436.0
0.11000, 321.0
0.12000, 277.0
0.13000, 255.0
0.14000, 252.0
0.15000, 260.0
0.16000, 254.0
0.17000, 261.0
0.18000, 282.0
0.19000, 331.0
0.20000, 422.0
0.21000, 577.0
0.22000, 897.0
0.23000, 1388.0
0.24000, 2172.0
0.25000, 2944.0
0.26000, 3787.0
0.27000, 4155.0
0.28000, 3940.0
0.29000, 3232.0
0.30000, 2407.0
0.31000, 1583.0
0.32000, 927.0
0.33000, 552.0
0.34000, 411.0
0.35000, 375.0
0.36000, 396.0
0.37000, 454.0
0.38000, 497.0
0.39000, 551.0
0.40000, 564.0
0.41000, 671.0
0.42000, 802.0
0.43000, 1023.0
0.44000, 1393.0
0.45000, 2213.0
0.46000, 3843.0
0.47000, 6883.0
0.48000, 11721.0
0.49000, 18872.0
0.50000, 27001.0
0.51000, 33814.0
0.52000, 37306.0
0.53000, 35984.0
0.54000, 30373.0
0.55000, 22456.0
0.56000, 14463.0
0.57000, 8175.0
0.58000, 4194.0
0.59000, 1967.0
0.60000, 949.0
0.61000, 586.0
0.62000, 474.0
0.63000, 444.0
0.64000, 433.0
0.65000, 466.0
0.66000, 518.0
0.67000, 583.0
0.68000, 631.0
0.69000, 640.0
0.70000, 657.0
0.71000, 685.0
0.72000, 694.0
0.73000, 638.0
0.74000, 592.0
0.75000, 568.0
0.76000, 568.0
0.77000, 552.0
0.78000, 576.0
0.79000, 573.0
0.80000, 553.0
0.81000, 556.0
0.82000, 586.0
0.83000, 582.0
0.84000, 576.0
0.85000, 602.0
0.86000, 610.0
0.87000, 601.0
0.88000, 606.0
0.89000, 629.0
0.90000, 646.0
0.91000, 673.0
0.92000, 660.0
0.93000, 670.0
0.94000, 696.0
0.95000, 714.0
0.96000, 701.0
0.97000, 726.0
0.98000, 779.0
0.99000, 830.0
1.00000, 962.0
1.01000, 1091.0
1.02000, 1205.0
1.03000, 1341.0
1.04000, 1422.0
1.05000, 1392.0
1.06000, 1318.0
1.07000, 1208.0
1.08000, 1048.0
1.09000, 900.0
1.10000, 821.0
1.11000, 716.0
1.12000, 680.0
1.13000, 705.0
1.14000, 706.0
1.15000, 690.0
1.16000, 673.0
1.17000, 657.0
1.18000, 670.0
1.19000, 685.0
1.20000, 715.0
1.21000, 759.0
1.22000, 746.0
1.23000, 751.0
1.24000, 772.0
1.25000, 770.0
1.26000, 757.0
1.27000, 772.0
1.28000, 771.0
1.29000, 715.0
1.30000, 746.0
1.31000, 716.0
1.32000, 675.0
1.33000, 694.0
1.34000, 696.0
1.35000, 668.0
1.36000, 679.0
1.37000, 696.0
1.38000, 648.0
1.39000, 695.0
1.40000, 728.0
1.41000, 769.0
1.42000, 879.0
1.43000, 1032.0
1.44000, 1203.0
1.45000, 1513.0
1.46000, 1792.0
1.47000, 2092.0
1.48000, 2330.0
1.49000, 2396.0
1.50000, 2332.0
1.51000, 2117.0
1.52000, 1840.0
1.53000, 1554.0
1.54000, 1291.0
1.55000, 1077.0
1.56000, 927.0
1.57000, 855.0
1.58000, 809.0
1.59000, 773.0
1.60000, 767.0
1.61000, 751.0
1.62000, 742.0
1.63000, 848.0
1.64000, 1057.0
1.65000, 1525.0
1.66000, 2496.0
1.67000, 4249.0
1.68000, 7080.0
1.69000, 11147.0
1.70000, 16178.0
1.71000, 21889.0
1.72000, 27576.0
1.73000, 31978.0
1.74000, 34356.0
1.75000, 34032.0
1.76000, 31107.0
1.77000, 26287.0
1.78000, 20803.0
1.79000, 15459.0
1.80000, 10758.0
1.81000, 7229.0
1.82000, 4800.0
1.83000, 3278.0
1.84000, 2495.0
1.85000, 1970.0
1.86000, 1540.0
1.87000, 1223.0
1.88000, 991.0
1.89000, 778.0
1.90000, 680.0
1.91000, 565.0
1.92000, 470.0
1.93000, 431.0
1.94000, 414.0
1.95000, 397.0
1.96000, 376.0
1.97000, 401.0
1.98000, 413.0
1.99000, 406.0
2.00000, 412.0
2.01000, 436.0
2.02000, 413.0
2.03000, 383.0
2.04000, 378.0
2.05000, 401.0
2.06000, 360.0
2.07000, 357.0
2.08000, 375.0
2.09000, 364.0
2.10000, 345.0
2.11000, 350.0
2.12000, 355.0
2.13000, 345.0
2.14000, 335.0
2.15000, 338.0
2.16000, 369.0
2.17000, 367.0
2.18000, 350.0
2.19000, 337.0
2.20000, 349.0
2.21000, 364.0
2.22000, 363.0
2.23000, 379.0
2.24000, 367.0
2.25000, 393.0
2.26000, 387.0
2.27000, 389.0
2.28000, 433.0
2.29000, 384.0
2.30000, 382.0
2.31000, 397.0
2.32000, 393.0
2.33000, 374.0
2.34000, 365.0
2.35000, 346.0
2.36000, 344.0
2.37000, 338.0
2.38000, 306.0
2.39000, 305.0
2.40000, 335.0
2.41000, 305.0
2.42000, 301.0
2.43000, 302.0
2.44000, 295.0
2.45000, 311.0
2.46000, 304.0
2.47000, 289.0
2.48000, 286.0
2.49000, 305.0
2.50000, 318.0
2.51000, 302.0
2.52000, 292.0
2.53000, 315.0
2.54000, 324.0
2.55000, 331.0
2.56000, 337.0
2.57000, 359.0
2.58000, 380.0
2.59000, 419.0
2.60000, 425.0
2.61000, 465.0
2.62000, 517.0
2.63000, 506.0
2.64000, 476.0
2.65000, 453.0
2.66000, 446.0
2.67000, 415.0
2.68000, 361.0
2.69000, 325.0
2.70000, 307.0
2.71000, 283.0
2.72000, 298.0
2.73000, 299.0
2.74000, 278.0
2.75000, 288.0
